Date,CVX
2014-03-21,115.629997
2014-03-24,115.849998
2014-03-25,117.089996
2014-03-26,117.709999
2014-03-27,117.66999799999999
2014-03-28,118.5
2014-03-31,118.910004
2014-04-01,119.0
2014-04-02,119.349998
2014-04-03,119.040001
2014-04-04,118.800003
2014-04-07,117.339996
2014-04-08,117.800003
2014-04-09,119.099998
2014-04-10,116.690002
2014-04-11,117.029999
2014-04-14,118.699997
2014-04-15,120.300003
2014-04-16,121.83000200000001
2014-04-17,123.68
2014-04-21,124.239998
2014-04-22,124.0
2014-04-23,124.690002
2014-04-24,124.300003
2014-04-25,123.989998
2014-04-28,125.730003
2014-04-29,125.970001
2014-04-30,125.519997
2014-05-01,124.940002
2014-05-02,124.720001
2014-05-05,125.360001
2014-05-06,124.970001
2014-05-07,126.230003
2014-05-08,125.089996
2014-05-09,125.029999
2014-05-12,125.239998
2014-05-13,125.849998
2014-05-14,126.41999799999999
2014-05-15,123.809998
2014-05-16,123.18
2014-05-19,122.949997
2014-05-20,122.5
2014-05-21,124.160004
2014-05-22,123.629997
2014-05-23,123.370003
2014-05-27,122.839996
2014-05-28,122.519997
2014-05-29,122.32
2014-05-30,122.790001
2014-06-02,122.209999
2014-06-03,122.550003
2014-06-04,122.349998
2014-06-05,123.519997
2014-06-06,124.190002
2014-06-09,124.370003
2014-06-10,125.339996
2014-06-11,125.18
2014-06-12,126.110001
2014-06-13,127.260002
2014-06-16,128.53999299999998
2014-06-17,128.830002
2014-06-18,130.279999
2014-06-19,131.990005
2014-06-20,132.33999599999999
2014-06-23,132.979996
2014-06-24,131.770004
2014-06-25,131.229996
2014-06-26,130.919998
2014-06-27,130.360001
2014-06-30,130.550003
2014-07-01,130.53999299999998
2014-07-02,130.229996
2014-07-03,131.190002
2014-07-07,130.470001
2014-07-08,129.899994
2014-07-09,131.389999
2014-07-10,130.25
2014-07-11,128.470001
2014-07-14,129.259995
2014-07-15,129.259995
2014-07-16,130.889999
2014-07-17,130.080002
2014-07-18,130.389999
2014-07-21,131.28999299999998
2014-07-22,132.580002
2014-07-23,133.880005
2014-07-24,134.850006
2014-07-25,133.570007
2014-07-28,133.240005
2014-07-29,132.419998
2014-07-30,132.529999
2014-07-31,129.240005
2014-08-01,127.900002
2014-08-04,128.169998
2014-08-05,124.959999
2014-08-06,125.730003
2014-08-07,125.650002
2014-08-08,127.860001
2014-08-11,127.709999
2014-08-12,127.089996
2014-08-13,127.599998
2014-08-14,126.959999
2014-08-15,126.099998
2014-08-18,126.300003
2014-08-19,127.629997
2014-08-20,127.489998
2014-08-21,127.93
2014-08-22,127.110001
2014-08-25,127.839996
2014-08-26,128.25
2014-08-27,128.639999
2014-08-28,128.75
2014-08-29,129.449997
2014-09-02,127.540001
2014-09-03,127.860001
2014-09-04,126.800003
2014-09-05,127.400002
2014-09-08,126.209999
2014-09-09,125.18
2014-09-10,124.279999
2014-09-11,123.83000200000001
2014-09-12,122.660004
2014-09-15,124.239998
2014-09-16,124.959999
2014-09-17,124.720001
2014-09-18,124.139999
2014-09-19,124.800003
2014-09-22,123.489998
2014-09-23,123.059998
2014-09-24,122.400002
2014-09-25,120.68
2014-09-26,121.470001
2014-09-29,120.550003
2014-09-30,119.32
2014-10-01,117.650002
2014-10-02,117.110001
2014-10-03,117.709999
2014-10-06,118.089996
2014-10-07,116.019997
2014-10-08,117.949997
2014-10-09,114.510002
2014-10-10,113.889999
2014-10-13,112.029999
2014-10-14,109.779999
2014-10-15,109.269997
2014-10-16,111.059998
2014-10-17,111.800003
2014-10-20,111.489998
2014-10-21,115.089996
2014-10-22,114.0
2014-10-23,116.190002
2014-10-24,115.910004
2014-10-27,115.019997
2014-10-28,117.129997
2014-10-29,117.139999
2014-10-30,117.199997
2014-10-31,119.949997
2014-11-03,116.779999
2014-11-04,115.370003
2014-11-05,117.050003
2014-11-06,118.529999
2014-11-07,118.800003
2014-11-10,117.91999799999999
2014-11-11,118.440002
2014-11-12,117.650002
2014-11-13,116.449997
2014-11-14,116.32
2014-11-17,115.75
2014-11-18,115.470001
2014-11-19,116.470001
2014-11-20,117.309998
2014-11-21,118.58000200000001
2014-11-24,117.589996
2014-11-25,116.150002
2014-11-26,115.110001
2014-11-28,108.870003
2014-12-01,111.730003
2014-12-02,114.019997
2014-12-03,113.709999
2014-12-04,112.279999
2014-12-05,110.870003
2014-12-08,106.800003
2014-12-09,107.010002
2014-12-10,104.860001
2014-12-11,104.910004
2014-12-12,102.379997
2014-12-15,100.860001
2014-12-16,101.699997
2014-12-17,106.019997
2014-12-18,109.029999
2014-12-19,112.93
2014-12-22,112.029999
2014-12-23,113.949997
2014-12-24,113.470001
2014-12-26,113.25
2014-12-29,113.32
2014-12-30,113.110001
2014-12-31,112.18
2015-01-02,112.58000200000001
2015-01-05,108.08000200000001
2015-01-06,108.029999
2015-01-07,107.940002
2015-01-08,110.410004
2015-01-09,108.209999
2015-01-12,105.879997
2015-01-13,104.199997
2015-01-14,103.900002
2015-01-15,102.66999799999999
2015-01-16,105.120003
2015-01-20,106.470001
2015-01-21,108.160004
2015-01-22,108.91999799999999
2015-01-23,106.849998
2015-01-26,108.879997
2015-01-27,108.260002
2015-01-28,103.709999
2015-01-29,103.0
2015-01-30,102.529999
2015-02-02,106.059998
2015-02-03,109.529999
2015-02-04,108.349998
2015-02-05,109.309998
2015-02-06,109.610001
2015-02-09,110.43
2015-02-10,110.18
2015-02-11,109.980003
2015-02-12,110.860001
2015-02-13,112.779999
2015-02-17,112.400002
2015-02-18,110.440002
2015-02-19,108.349998
2015-02-20,108.599998
2015-02-23,107.860001
2015-02-24,107.959999
2015-02-25,108.58000200000001
2015-02-26,107.059998
2015-02-27,106.68
2015-03-02,105.900002
2015-03-03,105.160004
2015-03-04,105.160004
2015-03-05,104.730003
2015-03-06,103.550003
2015-03-09,103.949997
2015-03-10,102.910004
2015-03-11,103.540001
2015-03-12,102.41999799999999
2015-03-13,101.620003
2015-03-16,103.129997
2015-03-17,103.16999799999999
2015-03-18,106.699997
2015-03-19,104.75
2015-03-20,107.029999
2015-03-23,105.91999799999999
2015-03-24,104.199997
2015-03-25,105.66999799999999
2015-03-26,105.25
2015-03-27,104.279999
2015-03-30,106.900002
2015-03-31,104.980003
2015-04-01,104.790001
2015-04-02,105.279999
2015-04-06,106.91999799999999
2015-04-07,108.540001
2015-04-08,106.660004
2015-04-09,106.949997
2015-04-10,106.910004
2015-04-13,106.5
2015-04-14,108.839996
2015-04-15,110.410004
2015-04-16,110.160004
2015-04-17,109.110001
2015-04-20,110.290001
2015-04-21,109.730003
2015-04-22,109.5
2015-04-23,109.970001
2015-04-24,109.870003
2015-04-27,109.699997
2015-04-28,111.120003
2015-04-29,111.730003
2015-04-30,111.059998
2015-05-01,109.040001
2015-05-04,108.32
2015-05-05,108.0
2015-05-06,107.949997
2015-05-07,107.57
2015-05-08,108.650002
2015-05-11,107.360001
2015-05-12,107.559998
2015-05-13,107.699997
2015-05-14,108.449997
2015-05-15,108.029999
2015-05-18,106.650002
2015-05-19,105.019997
2015-05-20,105.25
2015-05-21,105.489998
2015-05-22,104.889999
2015-05-26,103.290001
2015-05-27,103.110001
2015-05-28,103.239998
2015-05-29,103.0
2015-06-01,102.629997
2015-06-02,102.58000200000001
2015-06-03,102.16999799999999
2015-06-04,101.389999
2015-06-05,101.589996
2015-06-08,100.41999799999999
2015-06-09,100.41999799999999
2015-06-10,101.83000200000001
2015-06-11,101.120003
2015-06-12,99.870003
2015-06-15,99.290001
2015-06-16,100.040001
2015-06-17,99.760002
2015-06-18,100.25
2015-06-19,99.470001
2015-06-22,100.290001
2015-06-23,100.089996
2015-06-24,99.269997
2015-06-25,98.339996
2015-06-26,98.599998
2015-06-29,96.690002
2015-06-30,96.470001
2015-07-01,96.089996
2015-07-02,95.870003
2015-07-06,94.769997
2015-07-07,95.269997
2015-07-08,93.559998
2015-07-09,93.779999
2015-07-10,94.410004
2015-07-13,94.599998
2015-07-14,95.550003
2015-07-15,94.239998
2015-07-16,94.480003
2015-07-17,93.150002
2015-07-20,92.940002
2015-07-21,93.900002
2015-07-22,93.510002
2015-07-23,92.940002
2015-07-24,90.599998
2015-07-27,89.139999
2015-07-28,92.400002
2015-07-29,93.25
2015-07-30,93.029999
2015-07-31,88.480003
2015-08-03,85.599998
2015-08-04,85.209999
2015-08-05,84.029999
2015-08-06,85.190002
2015-08-07,83.75
2015-08-10,85.889999
2015-08-11,85.779999
2015-08-12,86.790001
2015-08-13,85.849998
2015-08-14,85.989998
2015-08-17,83.230003
2015-08-18,83.440002
2015-08-19,80.910004
2015-08-20,79.239998
2015-08-21,75.760002
2015-08-24,72.120003
2015-08-25,70.019997
2015-08-26,73.089996
2015-08-27,77.639999
2015-08-28,80.43
2015-08-31,80.989998
2015-09-01,78.190002
2015-09-02,78.059998
2015-09-03,78.260002
2015-09-04,76.66999799999999
2015-09-08,76.839996
2015-09-09,74.91999799999999
2015-09-10,75.660004
2015-09-11,75.790001
2015-09-14,75.769997
2015-09-15,77.16999799999999
2015-09-16,79.019997
2015-09-17,79.410004
2015-09-18,77.739998
2015-09-21,78.089996
2015-09-22,77.25
2015-09-23,76.120003
2015-09-24,76.889999
2015-09-25,77.699997
2015-09-28,75.769997
2015-09-29,76.25
2015-09-30,78.879997
2015-10-01,78.339996
2015-10-02,81.550003
2015-10-05,84.029999
2015-10-06,86.989998
2015-10-07,88.120003
2015-10-08,89.910004
2015-10-09,89.57
2015-10-12,88.739998
2015-10-13,88.379997
2015-10-14,89.760002
2015-10-15,90.720001
2015-10-16,91.290001
2015-10-19,90.029999
2015-10-20,89.989998
2015-10-21,89.33000200000001
2015-10-22,91.620003
2015-10-23,91.239998
2015-10-26,88.769997
2015-10-27,87.699997
2015-10-28,89.790001
2015-10-29,89.889999
2015-10-30,90.879997
2015-11-02,94.959999
2015-11-03,98.139999
2015-11-04,96.769997
2015-11-05,94.550003
2015-11-06,94.029999
2015-11-09,92.32
2015-11-10,93.230003
2015-11-11,92.190002
2015-11-12,89.860001
2015-11-13,88.68
2015-11-16,91.449997
2015-11-17,91.029999
2015-11-18,92.209999
2015-11-19,90.83000200000001
2015-11-20,89.010002
2015-11-23,90.010002
2015-11-24,91.349998
2015-11-25,90.870003
2015-11-27,90.370003
2015-11-30,91.32
2015-12-01,92.480003
2015-12-02,90.25
2015-12-03,88.849998
2015-12-04,89.709999
2015-12-07,87.279999
2015-12-08,86.440002
2015-12-09,87.599998
2015-12-10,89.300003
2015-12-11,86.440002
2015-12-14,89.33000200000001
2015-12-15,92.760002
2015-12-16,93.440002
2015-12-17,90.540001
2015-12-18,89.809998
2015-12-21,89.239998
2015-12-22,90.269997
2015-12-23,93.809998
2015-12-24,92.050003
2015-12-28,90.360001
2015-12-29,91.25
2015-12-30,90.089996
2015-12-31,89.959999
2016-01-04,88.849998
2016-01-05,89.610001
2016-01-06,86.07
2016-01-07,83.019997
2016-01-08,82.129997
2016-01-11,80.769997
2016-01-12,82.150002
2016-01-13,81.33000200000001
2016-01-14,85.470001
2016-01-15,83.66999799999999
2016-01-19,81.510002
2016-01-20,78.980003
2016-01-21,81.050003
2016-01-22,83.540001
2016-01-25,80.889999
2016-01-26,84.120003
2016-01-27,83.290001
2016-01-28,85.91999799999999
2016-01-29,86.470001
2016-02-01,85.290001
2016-02-02,81.239998
2016-02-03,84.620003
2016-02-04,84.790001
2016-02-05,82.879997
2016-02-08,85.989998
2016-02-09,82.91999799999999
2016-02-10,83.040001
2016-02-11,82.989998
2016-02-12,85.43
2016-02-16,84.809998
2016-02-17,88.309998
2016-02-18,86.730003
2016-02-19,86.5
2016-02-22,88.82
2016-02-23,84.910004
2016-02-24,85.269997
2016-02-25,85.300003
2016-02-26,84.349998
2016-02-29,83.440002
2016-03-01,86.129997
2016-03-02,87.139999
2016-03-03,87.529999
2016-03-04,87.93
2016-03-07,90.66999799999999
2016-03-08,88.739998
2016-03-09,92.82
2016-03-10,93.940002
2016-03-11,94.58000200000001
2016-03-14,94.260002
2016-03-15,94.269997
2016-03-16,95.400002
2016-03-17,96.889999
2016-03-18,97.690002
2016-03-21,96.440002
2016-03-22,95.5
2016-03-23,93.589996
2016-03-24,94.849998
2016-03-28,94.68
2016-03-29,95.32
2016-03-30,95.25
2016-03-31,95.400002
2016-04-01,94.260002
2016-04-04,93.43
2016-04-05,92.66999799999999
2016-04-06,94.839996
2016-04-07,94.790001
2016-04-08,96.33000200000001
2016-04-11,95.239998
2016-04-12,97.510002
2016-04-13,97.599998
2016-04-14,97.980003
2016-04-15,97.230003
2016-04-18,98.699997
2016-04-19,100.5
2016-04-20,101.690002
2016-04-21,101.400002
2016-04-22,102.010002
2016-04-25,101.510002
2016-04-26,102.290001
2016-04-27,103.849998
2016-04-28,102.400002
2016-04-29,102.18
2016-05-02,103.309998
2016-05-03,101.32
2016-05-04,100.589996
2016-05-05,101.41999799999999
2016-05-06,101.860001
2016-05-09,100.349998
2016-05-10,101.269997
2016-05-11,101.139999
2016-05-12,102.120003
2016-05-13,100.739998
2016-05-16,102.290001
2016-05-17,100.75
2016-05-18,100.059998
2016-05-19,99.849998
2016-05-20,99.790001
2016-05-23,99.379997
2016-05-24,100.190002
2016-05-25,101.769997
2016-05-26,101.5
2016-05-27,102.019997
2016-05-31,101.0
2016-06-01,101.129997
2016-06-02,100.529999
2016-06-03,100.660004
2016-06-06,101.16999799999999
2016-06-07,103.32
2016-06-08,103.089996
2016-06-09,102.809998
2016-06-10,101.980003
2016-06-13,102.099998
2016-06-14,101.279999
2016-06-15,100.629997
2016-06-16,101.07
2016-06-17,101.57
2016-06-20,102.610001
2016-06-21,103.239998
2016-06-22,102.290001
2016-06-23,104.440002
2016-06-24,101.900002
2016-06-27,100.360001
2016-06-28,101.629997
2016-06-29,103.41999799999999
2016-06-30,104.83000200000001
2016-07-01,104.150002
2016-07-05,103.57
2016-07-06,104.58000200000001
2016-07-07,103.050003
2016-07-08,104.769997
2016-07-11,105.389999
2016-07-12,106.779999
2016-07-13,106.650002
2016-07-14,106.699997
2016-07-15,107.029999
2016-07-18,106.089996
2016-07-19,106.040001
2016-07-20,105.589996
2016-07-21,105.389999
2016-07-22,105.660004
2016-07-25,103.07
2016-07-26,102.68
2016-07-27,102.260002
2016-07-28,101.790001
2016-07-29,102.480003
2016-08-01,99.110001
2016-08-02,99.589996
2016-08-03,100.610001
2016-08-04,100.389999
2016-08-05,100.510002
2016-08-08,101.199997
2016-08-09,101.32
2016-08-10,100.139999
2016-08-11,101.400002
2016-08-12,102.160004
2016-08-15,102.769997
2016-08-16,102.620003
2016-08-17,102.220001
2016-08-18,103.550003
2016-08-19,102.32
2016-08-22,101.940002
2016-08-23,101.68
2016-08-24,102.199997
2016-08-25,101.889999
2016-08-26,101.32
2016-08-29,102.050003
2016-08-30,101.699997
2016-08-31,100.58000200000001
2016-09-01,100.209999
2016-09-02,100.93
2016-09-06,102.43
2016-09-07,102.879997
2016-09-08,104.120003
2016-09-09,101.269997
2016-09-12,102.25
2016-09-13,99.43
2016-09-14,98.41999799999999
2016-09-15,99.5
2016-09-16,97.839996
2016-09-19,98.040001
2016-09-20,97.699997
2016-09-21,99.629997
2016-09-22,99.980003
2016-09-23,99.220001
2016-09-26,98.779999
2016-09-27,98.980003
2016-09-28,102.150002
2016-09-29,101.269997
2016-09-30,102.91999799999999
2016-10-03,102.449997
2016-10-04,101.269997
2016-10-05,102.230003
2016-10-06,102.18
2016-10-07,102.269997
2016-10-10,103.980003
2016-10-11,103.040001
2016-10-12,102.150002
2016-10-13,100.790001
2016-10-14,101.08000200000001
2016-10-17,101.360001
2016-10-18,101.790001
2016-10-19,102.269997
2016-10-20,101.870003
2016-10-21,101.300003
2016-10-24,100.660004
2016-10-25,100.769997
2016-10-26,101.190002
2016-10-27,99.91999799999999
2016-10-28,103.82
2016-10-31,104.75
2016-11-01,106.480003
2016-11-02,105.389999
2016-11-03,105.389999
2016-11-04,104.779999
2016-11-07,106.849998
2016-11-08,107.290001
2016-11-09,107.639999
2016-11-10,107.790001
2016-11-11,106.639999
2016-11-14,106.589996
2016-11-15,108.959999
2016-11-16,108.349998
2016-11-17,108.120003
2016-11-18,109.199997
2016-11-21,110.18
2016-11-22,110.620003
2016-11-23,111.0
2016-11-25,111.0
2016-11-28,110.5
2016-11-29,109.339996
2016-11-30,111.559998
2016-12-01,113.290001
2016-12-02,113.0
2016-12-05,113.25
2016-12-06,112.760002
2016-12-07,114.440002
2016-12-08,115.16999799999999
2016-12-09,115.809998
2016-12-12,117.150002
2016-12-13,117.41999799999999
2016-12-14,115.959999
2016-12-15,117.050003
2016-12-16,118.08000200000001
2016-12-19,117.650002
2016-12-20,117.949997
2016-12-21,117.910004
2016-12-22,118.769997
2016-12-23,118.41999799999999
2016-12-27,118.220001
2016-12-28,117.910004
2016-12-29,117.82
2016-12-30,117.699997
2017-01-03,117.849998
2017-01-04,117.82
2017-01-05,117.309998
2017-01-06,116.839996
2017-01-09,115.839996
2017-01-10,114.959999
2017-01-11,115.93
2017-01-12,116.160004
2017-01-13,116.379997
2017-01-17,116.279999
2017-01-18,115.940002
2017-01-19,115.58000200000001
2017-01-20,115.599998
2017-01-23,115.389999
2017-01-24,116.370003
2017-01-25,117.239998
2017-01-26,116.550003
2017-01-27,113.790001
2017-01-30,111.82
2017-01-31,111.349998
2017-02-01,111.0
2017-02-02,112.209999
2017-02-03,113.57
2017-02-06,112.980003
2017-02-07,111.389999
2017-02-08,111.58000200000001
2017-02-09,112.260002
2017-02-10,113.050003
2017-02-13,113.910004
2017-02-14,112.519997
2017-02-15,112.57
2017-02-16,110.68
2017-02-17,110.33000200000001
2017-02-21,111.720001
2017-02-22,110.379997
2017-02-23,111.019997
2017-02-24,110.120003
2017-02-27,111.75
2017-02-28,112.5
2017-03-01,113.879997
2017-03-02,113.360001
2017-03-03,113.550003
2017-03-06,113.16999799999999
2017-03-07,111.809998
2017-03-08,109.610001
2017-03-09,110.040001
2017-03-10,110.610001
2017-03-13,109.349998
2017-03-14,107.360001
2017-03-15,108.879997
2017-03-16,107.860001
2017-03-17,107.68
2017-03-20,107.660004
2017-03-21,108.040001
2017-03-22,108.389999
2017-03-23,107.870003
2017-03-24,107.989998
2017-03-27,106.279999
2017-03-28,107.16999799999999
2017-03-29,108.07
2017-03-30,107.779999
2017-03-31,107.370003
2017-04-03,107.800003
2017-04-04,108.660004
2017-04-05,108.639999
2017-04-06,109.290001
2017-04-07,108.860001
2017-04-10,109.43
2017-04-11,108.970001
2017-04-12,108.970001
2017-04-13,106.099998
2017-04-17,106.16999799999999
2017-04-18,105.68
2017-04-19,104.230003
2017-04-20,104.879997
2017-04-21,104.889999
2017-04-24,105.93
2017-04-25,106.730003
2017-04-26,106.08000200000001
2017-04-27,105.470001
2017-04-28,106.699997
2017-05-01,105.91999799999999
2017-05-02,105.360001
2017-05-03,106.720001
2017-05-04,104.809998
2017-05-05,105.790001
2017-05-08,106.68
2017-05-09,105.08000200000001
2017-05-10,106.5
2017-05-11,106.209999
2017-05-12,105.959999
2017-05-15,106.849998
2017-05-16,107.25
2017-05-17,104.699997
2017-05-18,105.16999799999999
2017-05-19,106.519997
2017-05-22,106.120003
2017-05-23,106.269997
2017-05-24,106.220001
2017-05-25,105.110001
2017-05-26,104.720001
2017-05-30,104.059998
2017-05-31,103.480003
2017-06-01,104.269997
2017-06-02,103.110001
2017-06-05,103.190002
2017-06-06,104.16999799999999
2017-06-07,103.769997
2017-06-08,104.0
2017-06-09,106.400002
2017-06-12,108.040001
2017-06-13,108.129997
2017-06-14,106.599998
2017-06-15,106.33000200000001
2017-06-16,108.349998
2017-06-19,107.459999
2017-06-20,106.480003
2017-06-21,104.489998
2017-06-22,104.449997
2017-06-23,105.0
2017-06-26,104.139999
2017-06-27,104.07
2017-06-28,104.279999
2017-06-29,104.120003
2017-06-30,104.33000200000001
2017-07-03,106.300003
2017-07-05,104.620003
2017-07-06,103.82
2017-07-07,103.489998
2017-07-10,103.040001
2017-07-11,103.120003
2017-07-12,103.889999
2017-07-13,104.129997
2017-07-14,104.440002
2017-07-17,104.209999
2017-07-18,103.720001
2017-07-19,104.459999
2017-07-20,104.629997
2017-07-21,103.25
2017-07-24,103.199997
2017-07-25,104.389999
2017-07-26,105.120003
2017-07-27,106.110001
2017-07-28,108.120003
2017-07-31,109.190002
2017-08-01,110.779999
2017-08-02,110.459999
2017-08-03,109.43
2017-08-04,110.110001
2017-08-07,109.779999
2017-08-08,110.349998
2017-08-09,110.889999
2017-08-10,110.110001
2017-08-11,109.230003
2017-08-14,108.709999
2017-08-15,108.57
2017-08-16,106.839996
2017-08-17,105.91999799999999
2017-08-18,106.480003
2017-08-21,105.779999
2017-08-22,106.360001
2017-08-23,106.610001
2017-08-24,107.440002
2017-08-25,108.230003
2017-08-28,107.760002
2017-08-29,107.860001
2017-08-30,107.730003
2017-08-31,107.620003
2017-09-01,108.760002
2017-09-05,109.440002
2017-09-06,111.790001
2017-09-07,111.800003
2017-09-08,110.779999
2017-09-11,112.519997
2017-09-12,112.489998
2017-09-13,114.18
2017-09-14,114.449997
2017-09-15,114.629997
2017-09-18,115.190002
2017-09-19,116.339996
2017-09-20,116.370003
2017-09-21,116.470001
2017-09-22,117.290001
2017-09-25,117.989998
2017-09-26,117.519997
2017-09-27,117.449997
2017-09-28,117.620003
2017-09-29,117.5
2017-10-02,117.43
2017-10-03,117.82
2017-10-04,117.58000200000001
2017-10-05,118.58000200000001
2017-10-06,117.029999
2017-10-09,117.709999
2017-10-10,118.800003
2017-10-11,119.33000200000001
2017-10-12,119.139999
2017-10-13,119.160004
2017-10-16,120.129997
2017-10-17,120.220001
2017-10-18,118.150002
2017-10-19,118.199997
2017-10-20,118.639999
2017-10-23,118.93
2017-10-24,119.230003
2017-10-25,118.440002
2017-10-26,118.440002
2017-10-27,113.540001
2017-10-30,114.389999
2017-10-31,115.889999
2017-11-01,115.900002
2017-11-02,115.33000200000001
2017-11-03,114.989998
2017-11-06,117.040001
2017-11-07,117.239998
2017-11-08,116.66999799999999
